BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PRC_FULL_PAYMENT,TENURE,cluster,CUST_ID,BALANCE,PAYMENTS,MINIMUM_PAYMENTS
1.0,0.0,0.0,0.0,744.138154,0.0,0.0,0.0,0.166667,2.0,0.0,7000.0,0.0,12.0,1,C10703,5941.847384,1756.829998,2166.204489
1.0,8257.26,6367.49,1889.77,4134.316549,1.0,1.0,1.0,0.75,15.0,139.0,13000.0,0.25,12.0,0,C11622,2270.429964,12080.20143,595.825281
1.0,0.0,0.0,0.0,1492.253356,0.0,0.0,0.0,0.727273,14.0,0.0,3000.0,0.0,11.0,1,C11775,2779.833422,1708.484919,1285.667565
0.8,639.29,116.9,522.39,0.0,0.8,0.1,0.7,0.0,0.0,17.0,1500.0,0.5,10.0,0,C18740,100.212638,269.84678,156.747495
1.0,132.0,0.0,132.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,2500.0,0.0,12.0,1,C15171,47.193664,267.057792,170.357282
1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1200.0,0.0,12.0,1,C18525,935.042217,204.111522,215.712999
0.727273,3618.19,2804.79,813.4,0.0,1.0,1.0,0.5,0.0,0.0,40.0,15000.0,1.0,12.0,0,C12321,21.311946,3570.597218,53.62807
1.0,2790.76,2549.25,241.51,0.0,1.0,1.0,0.333333,0.0,0.0,36.0,14000.0,0.0,12.0,0,C10673,5619.157028,1778.284067,1355.651702
1.0,0.0,0.0,0.0,1253.614385,0.0,0.0,0.0,0.166667,8.0,0.0,1500.0,0.0,12.0,1,C14229,1267.054186,209.297618,470.721288
0.818182,0.01,0.01,0.0,5567.596649,0.090909,0.090909,0.0,0.272727,12.0,1.0,3000.0,0.125,11.0,1,C12141,1364.528932,4022.440372,520.255336
1.0,422.18,422.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,5500.0,0.0,12.0,0,C10357,1897.672025,2961.632199,440.30634
0.909091,2037.24,1587.24,450.0,0.0,0.833333,0.583333,0.666667,0.0,0.0,22.0,3500.0,0.125,12.0,0,C11241,915.981419,411.176707,296.885026
0.818182,921.2,664.73,256.47,0.0,0.416667,0.166667,0.25,0.0,0.0,7.0,5500.0,0.0,12.0,1,C12960,512.058666,1851.553319,786.58816
0.909091,0.0,0.0,0.0,610.08928,0.0,0.0,0.0,0.25,5.0,0.0,700.0,0.090909,12.0,1,C17832,275.240429,1186.237636,189.618452
1.0,424.84,424.84,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,3000.0,0.0,12.0,1,C13221,2852.354665,725.815797,833.636185
1.0,0.0,0.0,0.0,2909.050462,0.0,0.0,0.0,0.363636,24.0,0.0,3000.0,0.090909,11.0,1,C17677,1488.628126,1968.413322,439.164743
1.0,158.7,0.0,158.7,0.0,1.0,0.0,1.0,0.0,0.0,23.0,5200.0,0.7,12.0,0,C15726,14.593148,193.70608,141.02725
0.727273,486.94,486.94,0.0,1131.986387,0.25,0.25,0.0,0.083333,1.0,3.0,4500.0,0.333333,12.0,1,C15425,250.258381,2837.08595,130.716778
1.0,2496.57,1837.56,659.01,0.0,0.5,0.333333,0.166667,0.0,0.0,14.0,3000.0,0.0,12.0,1,C11053,640.595851,1145.707252,201.050218
1.0,583.2,240.44,342.76,0.0,1.0,0.25,0.916667,0.0,0.0,25.0,2000.0,0.0,12.0,0,C14257,494.045664,370.803775,333.663101
1.0,3520.0,0.0,3520.0,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,650.0,0.333333,12.0,0,C17714,242.53001,3814.912997,3236.66486
1.0,5544.45,3169.2,2375.25,2722.524205,1.0,0.75,1.0,0.416667,8.0,59.0,7000.0,0.0,12.0,0,C12954,5757.919072,2370.147958,2411.305205
0.818182,4469.59,2836.63,1632.96,0.0,1.0,0.666667,1.0,0.0,0.0,67.0,4000.0,0.0,12.0,0,C16881,1474.990634,4337.964147,770.352007
0.9,0.0,0.0,0.0,555.036998,0.0,0.0,0.0,0.4,4.0,0.0,500.0,0.0,10.0,1,C17445,364.726077,218.664436,153.74074
1.0,2635.9,2116.92,518.98,0.0,1.0,0.75,0.75,0.0,0.0,54.0,4500.0,0.0,12.0,0,C12224,1502.926021,951.372467,293.129375
0.666667,0.0,0.0,0.0,3719.359585,0.0,0.0,0.0,0.5,4.0,0.0,4000.0,0.0,6.0,1,C13185,1705.435895,282.620956,418.372715
1.0,3703.36,1653.98,2049.38,0.0,1.0,1.0,1.0,0.0,0.0,54.0,7500.0,0.916667,12.0,0,C10695,331.586253,3229.189675,195.370312
0.909091,2092.0,1242.0,850.0,0.0,0.75,0.333333,0.5,0.0,0.0,15.0,5181.818182,0.0,12.0,0,C14644,1311.952719,3476.019003,330.828719
1.0,2761.76,163.0,2598.76,2317.636143,0.916667,0.166667,0.75,0.25,5.0,121.0,7000.0,0.0,12.0,0,C15256,7057.524237,3083.16422,8724.958739
1.0,291.62,0.0,291.62,1596.771919,1.0,0.0,0.857143,0.142857,2.0,7.0,2000.0,0.0,7.0,0,C19137,1117.594403,74.055925,382.846205
1.0,0.0,0.0,0.0,924.627991,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,0.0,12.0,1,C16789,765.66511,703.772856,249.298802
0.272727,0.0,0.0,0.0,95.842922,0.0,0.0,0.0,0.083333,1.0,0.0,9500.0,0.0,12.0,1,C11069,7.980453,198.014471,165.091997
1.0,460.57,460.57,0.0,2661.970456,0.333333,0.333333,0.0,0.25,6.0,6.0,9500.0,0.0,12.0,1,C11188,5538.646971,1253.713151,2103.456999
0.727273,69.0,69.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4500.0,0.0,12.0,1,C11036,76.483078,462.226271,100.023175
1.0,435.72,45.65,390.07,0.0,0.5,0.083333,0.5,0.0,0.0,20.0,2300.0,0.0,12.0,1,C13085,982.165343,917.52463,1319.508567
1.0,341.9,215.18,126.72,294.185703,0.833333,0.25,0.666667,0.166667,4.0,13.0,4000.0,0.0,12.0,0,C15310,670.885072,409.29211,185.805592
1.0,956.56,819.16,137.4,1548.653023,0.666667,0.666667,0.083333,0.25,10.0,11.0,4000.0,0.0,12.0,1,C16354,1531.486784,424.033602,659.90603
1.0,3095.96,1383.56,1712.4,0.0,1.0,0.916667,0.833333,0.0,0.0,32.0,14000.0,0.583333,12.0,0,C10344,361.319366,4003.782858,197.186568
0.444444,384.4,0.0,384.4,0.0,0.888889,0.0,0.777778,0.0,0.0,8.0,1500.0,0.333333,9.0,0,C13458,10.785694,655.428475,65.251585
0.454545,27.79,27.79,0.0,381.171145,0.083333,0.083333,0.0,0.083333,1.0,1.0,4500.0,1.0,12.0,1,C18433,57.116811,1215.965938,99.950697
0.545455,174.93,174.93,0.0,2621.431555,0.083333,0.083333,0.0,0.166667,6.0,2.0,3000.0,0.0,12.0,1,C16730,871.35543,4898.947715,369.605826
0.888889,799.0,0.0,799.0,0.0,0.444444,0.0,0.333333,0.0,0.0,6.0,1000.0,1.0,9.0,0,C19091,102.011668,907.540585,124.882315
0.888889,0.0,0.0,0.0,4104.980885,0.0,0.0,0.0,0.555556,5.0,0.0,6500.0,0.0,9.0,1,C14101,5523.175617,4355.053996,1018.17216
1.0,0.0,0.0,0.0,133.049604,0.0,0.0,0.0,0.285714,2.0,0.0,1200.0,0.0,7.0,1,C14852,19.846569,48.739156,97.986182
1.0,1304.96,1304.96,0.0,18.427395,0.25,0.25,0.0,0.083333,1.0,7.0,7500.0,0.0,12.0,1,C11959,1329.826951,625.414678,402.131301
0.909091,3876.0,2380.0,1496.0,914.843621,0.833333,0.166667,0.75,0.083333,1.0,21.0,6500.0,0.090909,12.0,0,C11420,606.246031,1745.666361,171.044243
1.0,1582.88,1259.82,323.06,2601.802794,0.166667,0.083333,0.083333,0.333333,5.0,12.0,2500.0,0.0,12.0,1,C16580,1963.698617,4138.243604,806.866365
1.0,862.95,862.95,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,1900.0,0.0,12.0,1,C17309,1664.334555,987.668179,892.915026
1.0,1463.84,255.0,1208.84,262.147162,0.916667,0.416667,0.916667,0.083333,1.0,22.0,6700.0,0.0,12.0,0,C11677,1044.273707,2624.741492,373.793958
0.9,359.0,359.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,4.0,3000.0,0.0,10.0,1,C15374,1207.320442,239.704238,379.055818
1.0,472.32,375.0,97.32,1785.926136,0.333333,0.166667,0.25,0.416667,5.0,7.0,1000.0,0.333333,12.0,1,C15652,287.565501,2022.302019,191.073806
0.181818,92.24,0.0,92.24,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,0.5,12.0,1,C17811,7.833571,484.14452,83.689672
0.636364,0.0,0.0,0.0,1786.070392,0.0,0.0,0.0,0.083333,4.0,0.0,3000.0,0.0,12.0,1,C14899,683.391465,346.494649,159.136566
1.0,0.0,0.0,0.0,1359.175968,0.0,0.0,0.0,0.166667,4.0,0.0,3500.0,0.0,12.0,1,C14045,1690.352634,373.741157,640.422897
1.0,0.0,0.0,0.0,118.974129,0.0,0.0,0.0,0.333333,5.0,0.0,1600.0,0.0,12.0,1,C14638,1541.743608,353.686721,428.150067
1.0,98.0,98.0,0.0,240.304769,0.083333,0.083333,0.0,0.166667,4.0,1.0,1800.0,0.0,12.0,1,C12055,1683.116573,554.101761,556.407341
0.818182,4248.35,3454.56,793.79,7974.415626,1.0,0.083333,0.916667,0.333333,13.0,13.0,9000.0,0.0,12.0,0,C10024,3800.151377,9479.043842,1425.426525
0.818182,0.0,0.0,0.0,827.814406,0.0,0.0,0.0,0.416667,11.0,0.0,1000.0,0.166667,12.0,1,C18739,30.287602,963.269399,74.387702
1.0,475.36,0.0,475.36,1634.030482,0.833333,0.0,0.833333,0.416667,6.0,13.0,8500.0,0.0,12.0,0,C14328,3626.196814,1927.992694,1014.159287
0.909091,791.68,568.66,223.02,0.0,0.833333,0.583333,0.583333,0.0,0.0,22.0,4500.0,0.75,12.0,0,C13868,62.082275,892.892557,176.794551
1.0,83.47,83.47,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,9000.0,0.0,12.0,1,C13120,733.988674,195.17029,219.056873
0.909091,2476.3,1062.12,1414.18,0.0,0.75,0.25,0.583333,0.0,0.0,28.0,2000.0,0.25,12.0,1,C18578,321.606195,912.49967,157.957039
1.0,0.0,0.0,0.0,101.766866,0.0,0.0,0.0,0.083333,1.0,0.0,1400.0,0.0,12.0,1,C18341,1301.813081,401.389799,418.773876
1.0,574.14,146.0,428.14,2318.489037,0.833333,0.166667,0.75,0.916667,34.0,15.0,7500.0,0.0,12.0,0,C13694,1772.323491,2663.779785,404.810009
0.727273,974.96,110.0,864.96,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,6000.0,0.333333,12.0,0,C16667,33.114269,1011.244454,99.44103
1.0,91.0,46.0,45.0,1756.688037,0.5,0.083333,0.416667,0.583333,9.0,7.0,3000.0,0.0,12.0,1,C17152,1608.490095,492.928487,434.150222
1.0,162.28,0.0,162.28,0.0,0.5,0.0,0.5,0.0,0.0,6.0,1000.0,0.0,12.0,1,C14729,992.615052,333.663574,462.345834
1.0,11202.09,10929.53,272.56,0.0,1.0,1.0,0.583333,0.0,0.0,100.0,7500.0,0.083333,12.0,0,C10649,3123.339488,8317.163283,887.495688
1.0,0.0,0.0,0.0,724.694411,0.0,0.0,0.0,0.25,5.0,0.0,3000.0,0.0,12.0,1,C16704,2724.685011,1351.895242,997.918515
0.875,118.16,118.16,0.0,472.818286,0.125,0.125,0.0,0.125,1.0,2.0,2500.0,0.25,8.0,1,C12529,107.944741,192.781455,56.999671
1.0,422.21,149.0,273.21,729.332469,1.0,0.333333,0.833333,0.166667,2.0,11.0,1000.0,0.0,6.0,0,C19115,686.623746,416.560172,82.401461
1.0,450.0,0.0,450.0,1525.378257,0.5,0.0,0.416667,0.166667,7.0,6.0,3000.0,0.0,12.0,1,C17184,2620.873322,981.480493,998.904434
1.0,602.07,0.0,602.07,0.0,1.0,0.0,0.833333,0.0,0.0,15.0,1800.0,0.0,12.0,0,C12685,1114.506863,676.487532,248.438014
1.0,0.0,0.0,0.0,229.417213,0.0,0.0,0.0,0.272727,3.0,0.0,3000.0,0.0,11.0,1,C12875,2791.652315,548.068694,1298.976568
1.0,0.0,0.0,0.0,554.11523,0.0,0.0,0.0,0.25,3.0,0.0,4500.0,0.0,12.0,1,C10518,2061.27937,552.713988,585.776445
1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2700.0,0.416667,12.0,0,C16967,25.576426,232.652483,165.826627
1.0,1501.08,0.0,1501.08,4730.837305,0.25,0.0,0.166667,0.333333,6.0,5.0,8500.0,0.0,12.0,1,C14436,5824.000984,1647.245926,2330.665551
0.636364,120.88,0.0,120.88,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,5000.0,0.5,12.0,1,C17718,15.813502,258.872386,128.94568
1.0,636.79,636.79,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,1200.0,0.3,12.0,0,C10034,125.660453,423.449696,196.301885
1.0,0.0,0.0,0.0,18.904244,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,0.0,12.0,1,C18913,1116.44317,264.159577,312.807548
1.0,901.42,646.07,255.35,8530.648614,0.625,0.375,0.25,0.875,37.0,9.0,12000.0,0.0,8.0,1,C10052,4931.331857,8113.297346,1012.415961
0.2,0.0,0.0,0.0,328.452659,0.0,0.0,0.0,0.1,1.0,0.0,1200.0,1.0,10.0,1,C19033,0.275257,1145.101275,39.421396
1.0,369.52,369.52,0.0,2578.596448,0.583333,0.583333,0.0,0.25,7.0,7.0,7500.0,0.0,12.0,1,C12834,6671.450524,1303.259619,3772.048542
0.909091,62.73,0.0,62.73,0.0,0.272727,0.0,0.181818,0.0,0.0,3.0,5000.0,0.272727,11.0,1,C17947,106.894095,540.130507,146.069474
1.0,458.15,0.0,458.15,0.0,1.0,0.0,0.909091,0.0,0.0,22.0,1000.0,0.666667,11.0,0,C13823,35.550618,402.170167,158.977495
1.0,0.0,0.0,0.0,2322.566457,0.0,0.0,0.0,0.166667,3.0,0.0,4000.0,0.0,12.0,1,C15152,3214.579198,2232.66712,748.463466
1.0,1447.01,306.31,1140.7,49.912813,0.916667,0.166667,0.916667,0.083333,1.0,19.0,2400.0,0.0,12.0,0,C10522,1199.942209,642.723723,457.255269
1.0,4001.7,1769.36,2232.34,0.0,1.0,0.583333,1.0,0.0,0.0,109.0,16000.0,0.181818,12.0,0,C11786,467.244925,2259.241805,183.138427
1.0,1052.96,58.96,994.0,0.0,0.75,0.083333,0.75,0.0,0.0,17.0,3000.0,1.0,12.0,0,C16279,122.124272,1460.413198,191.915913
0.909091,600.0,600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4500.0,0.0,12.0,1,C15457,13.792103,607.677726,92.393376
1.0,0.0,0.0,0.0,3335.783756,0.0,0.0,0.0,0.333333,12.0,0.0,6000.0,0.0,12.0,1,C13217,3776.150532,881.37316,890.70637
0.818182,803.95,803.95,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,1000.0,0.666667,12.0,0,C12655,87.802127,1134.379946,137.584907
1.0,1373.27,688.15,685.12,1101.351331,1.0,1.0,0.833333,0.166667,4.0,30.0,4000.0,0.0,12.0,0,C17516,1144.128891,1705.162709,375.042212
0.181818,100.05,0.0,100.05,0.0,0.25,0.0,0.25,0.0,0.0,3.0,4000.0,0.333333,12.0,1,C18312,5.020473,360.227309,125.327855
1.0,780.38,655.74,124.64,144.37846,0.5,0.416667,0.083333,0.083333,1.0,12.0,1500.0,0.111111,12.0,1,C14267,478.787453,1842.23355,217.989591
0.363636,133.0,0.0,133.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,3000.0,0.181818,12.0,1,C10254,8.061012,130.61272,41.436595
1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1.0,11.0,13500.0,0.083333,12.0,0,C10155,906.573724,1855.235407,468.196732
1.0,280.09,69.0,211.09,0.0,0.916667,0.083333,0.916667,0.0,0.0,12.0,1500.0,0.0,12.0,0,C11828,1238.932482,1575.457164,6422.472544
0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0.0,22.0,1200.0,0.142857,12.0,0,C10191,168.522709,2612.760497,197.638558
1.0,3050.64,1070.12,1980.52,0.0,1.0,0.666667,0.916667,0.0,0.0,46.0,8000.0,0.363636,12.0,0,C11452,227.636073,2597.767395,168.621828
1.0,1469.05,1469.05,0.0,1585.242991,0.333333,0.333333,0.0,0.166667,2.0,29.0,3000.0,0.0,12.0,1,C11567,2766.561266,591.132016,1196.391741
1.0,1757.44,242.89,1514.55,19.677306,1.0,0.25,1.0,0.083333,1.0,68.0,4500.0,0.0,12.0,0,C11122,4046.574741,1721.705144,1111.315878
0.727273,768.96,368.96,400.0,2604.390666,0.25,0.083333,0.166667,0.333333,9.0,3.0,5000.0,0.363636,12.0,1,C15338,478.520473,2465.151762,161.497921
1.0,1680.0,0.0,1680.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4500.0,0.0,12.0,0,C16874,1243.250958,1105.142936,361.880781
0.833333,649.5,0.0,649.5,793.822988,0.833333,0.0,0.833333,0.666667,6.0,6.0,1000.0,0.25,6.0,0,C18813,460.081479,625.116471,87.93873
0.454545,55.72,0.0,55.72,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1500.0,0.333333,12.0,1,C18036,8.68618,155.849599,139.831502
1.0,1470.24,882.78,587.46,4962.936839,1.0,0.416667,1.0,0.666667,33.0,29.0,7000.0,0.0,12.0,0,C12520,4779.786334,4760.677367,1393.490557
1.0,734.4,180.0,554.4,0.0,0.583333,0.083333,0.5,0.0,0.0,8.0,1000.0,0.0,12.0,1,C13991,719.427666,285.477654,282.063918
1.0,49039.57,40761.25,8278.32,558.166886,1.0,1.0,0.916667,0.083333,1.0,101.0,22500.0,0.25,12.0,0,C10574,11547.52001,46930.59824,2974.069421
1.0,1864.79,1002.22,862.57,0.0,0.916667,0.666667,0.75,0.0,0.0,51.0,3000.0,0.0,12.0,0,C15186,1190.800122,1617.884909,255.931146
0.363636,31.68,0.0,31.68,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,4000.0,0.0,12.0,1,C16039,12.683677,210.141652,140.456214
0.454545,519.0,0.0,519.0,0.0,0.416667,0.0,0.333333,0.0,0.0,8.0,2500.0,0.25,12.0,1,C10018,41.089489,254.590662,73.203221
1.0,3707.79,3707.79,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,57.0,12000.0,0.0,12.0,0,C11672,7611.152584,4610.460803,4441.612219
1.0,0.0,0.0,0.0,2892.511237,0.0,0.0,0.0,0.090909,2.0,0.0,3000.0,0.0,11.0,1,C14152,2525.425787,683.769908,750.741405
0.818182,262.5,0.0,262.5,0.0,0.75,0.0,0.666667,0.0,0.0,14.0,3500.0,1.0,12.0,0,C11659,22.728166,301.677275,164.479393
1.0,0.0,0.0,0.0,19.587825,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,0.0,12.0,1,C16187,969.583332,481.98,301.076813
1.0,39.0,39.0,0.0,92.668977,0.083333,0.083333,0.0,0.083333,1.0,1.0,1950.0,0.0,12.0,1,C11716,1915.245632,542.919146,814.880073
1.0,433.31,200.0,233.31,766.872458,1.0,0.142857,0.857143,0.428571,5.0,8.0,1000.0,0.0,7.0,0,C14612,793.167009,363.064207,430.485462
0.454545,56.51,0.0,56.51,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,0.166667,12.0,1,C18855,13.44199,190.431651,153.286406
1.0,397.44,0.0,397.44,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,0.0,12.0,0,C11650,1212.812748,1738.449943,283.392145
1.0,4378.8,3195.58,1183.22,0.0,0.833333,0.333333,0.75,0.0,0.0,19.0,10000.0,0.0,12.0,0,C12596,5115.712849,2241.246911,1320.011574
1.0,0.0,0.0,0.0,3936.354616,0.0,0.0,0.0,0.272727,5.0,0.0,1800.0,0.181818,11.0,1,C12316,902.491328,3633.579097,577.463579
0.625,94.71,0.0,94.71,0.0,0.875,0.0,0.75,0.0,0.0,7.0,1500.0,0.0,8.0,0,C19100,12.784443,144.041664,78.033738
1.0,1368.0,208.0,1160.0,1436.238238,1.0,0.083333,1.0,0.583333,14.0,22.0,8000.0,0.0,12.0,0,C16628,2990.370585,1680.74827,791.063136
0.818182,0.0,0.0,0.0,4467.667258,0.0,0.0,0.0,0.363636,12.0,0.0,2500.0,0.0,11.0,1,C13999,1218.208868,3341.009938,385.307674
1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,0.0,12.0,0,C10174,1128.124563,1202.711782,1747.037345
1.0,219.07,219.07,0.0,1237.454039,0.333333,0.333333,0.0,0.583333,19.0,6.0,1800.0,0.0,12.0,1,C16890,1696.465412,1251.496096,976.101952
0.545455,106.98,0.0,106.98,0.0,0.5,0.0,0.5,0.0,0.0,6.0,2500.0,0.5,12.0,1,C18755,13.125634,275.244392,142.4175
1.0,0.0,0.0,0.0,2744.808962,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,0.0,12.0,1,C12257,5570.18253,1748.960475,1291.809944
1.0,367.44,0.0,367.44,0.0,0.916667,0.0,0.833333,0.0,0.0,13.0,5700.0,0.8,12.0,0,C14476,28.59068,360.925707,151.126893
0.857143,0.0,0.0,0.0,1761.331946,0.0,0.0,0.0,0.571429,8.0,0.0,1200.0,0.0,7.0,1,C16244,624.717922,901.464465,169.693848
1.0,3005.25,1507.99,1497.26,315.120089,1.0,0.833333,1.0,0.166667,2.0,61.0,3000.0,0.0,12.0,0,C12741,1372.486104,3462.386054,405.078016
0.909091,0.0,0.0,0.0,16037.32794,0.0,0.0,0.0,0.416667,11.0,0.0,10000.0,0.0,12.0,1,C10818,1782.997768,15923.28722,517.595201
0.636364,73.45,73.45,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,4000.0,0.0,12.0,1,C12966,32.228288,25.162565,163.322311
1.0,500.0,500.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,1000.0,0.0,9.0,1,C18095,465.003141,109.818409,357.651724
1.0,143.0,0.0,143.0,1358.395174,0.166667,0.0,0.083333,0.166667,2.0,2.0,3000.0,0.0,12.0,1,C13154,1207.886609,398.257086,235.957305
1.0,4305.05,2905.71,1399.34,0.0,1.0,0.916667,0.916667,0.0,0.0,38.0,9500.0,0.666667,12.0,0,C10509,327.445978,4030.061017,197.534405
1.0,1754.19,764.16,990.03,1248.153277,1.0,0.5,1.0,0.333333,10.0,32.0,9500.0,0.0,12.0,0,C12774,4659.388091,1042.244606,1060.456777
1.0,2514.74,1597.67,917.07,3444.750251,1.0,1.0,0.833333,0.333333,11.0,53.0,5500.0,0.0,6.0,0,C12219,4223.867789,964.935365,1676.595311
1.0,303.03,9.03,294.0,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,3000.0,0.0,12.0,0,C15124,2133.901379,1512.770602,615.208288
1.0,32.0,32.0,0.0,1859.42106,0.083333,0.083333,0.0,0.666667,23.0,1.0,9000.0,0.0,12.0,1,C12025,1075.825135,2266.903508,385.237167
1.0,2811.86,2006.8,805.06,0.0,1.0,0.916667,0.583333,0.0,0.0,51.0,800.0,1.0,12.0,0,C17006,300.11949,2501.680369,189.395585
1.0,947.07,815.07,132.0,508.477816,0.666667,0.583333,0.416667,0.333333,5.0,17.0,3000.0,0.0,12.0,1,C17013,599.116168,1654.58686,208.064056
1.0,4115.98,3975.98,140.0,0.0,0.75,0.666667,0.25,0.0,0.0,31.0,5000.0,0.083333,12.0,0,C12527,1487.657507,3922.394684,474.667356
0.454545,0.24,0.24,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,3000.0,0.0,12.0,1,C13691,1.869435,150.381107,53.294711
0.833333,214.55,0.0,214.55,8555.409326,0.833333,0.0,0.666667,0.666667,13.0,5.0,9000.0,0.0,6.0,0,C19182,5967.47527,966.202912,861.949906
1.0,0.0,0.0,0.0,3021.097135,0.0,0.0,0.0,0.272727,5.0,0.0,3000.0,0.0,11.0,1,C18925,2898.484109,230.794237,13916.08593
1.0,478.28,189.03,289.25,945.547556,0.545455,0.181818,0.363636,0.090909,1.0,7.0,2400.0,0.0,11.0,1,C11984,817.793943,635.314875,259.501896
1.0,0.0,0.0,0.0,3580.392989,0.0,0.0,0.0,0.25,9.0,0.0,7500.0,0.0,12.0,1,C14631,6416.448101,1756.557983,2302.022679
0.909091,1216.21,1216.21,0.0,145.058195,0.166667,0.166667,0.0,0.083333,1.0,9.0,3000.0,0.111111,12.0,1,C13188,380.351858,1605.939594,135.474623
1.0,0.0,0.0,0.0,1398.39554,0.0,0.0,0.0,0.083333,1.0,0.0,8000.0,0.0,12.0,1,C14867,996.223227,2369.167737,226.016919
0.818182,260.0,260.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5500.0,0.0,12.0,1,C10794,56.720267,278.975102,92.072121
1.0,4063.49,2807.0,1256.49,391.73075,1.0,0.75,1.0,0.083333,1.0,44.0,1600.0,0.083333,12.0,0,C11798,1133.572488,4936.506976,284.024015
1.0,363.71,363.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,6000.0,0.083333,12.0,0,C13982,64.677565,343.104512,171.000625
1.0,110.0,110.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,8000.0,0.0,12.0,1,C14998,31.111548,228.192095,73.146612
1.0,222.6,222.6,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,7500.0,0.0,12.0,1,C13809,72.02566,390.258331,147.64645
0.727273,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,0.333333,12.0,0,C17634,38.068219,553.927866,85.990408
1.0,555.1,112.0,443.1,0.0,0.916667,0.083333,0.916667,0.0,0.0,39.0,2700.0,0.583333,12.0,0,C18466,56.13816,527.817131,165.122729
1.0,0.0,0.0,0.0,952.855308,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,0.090909,12.0,1,C15355,72.76697,945.465018,56.782521
1.0,868.74,677.74,191.0,0.0,0.9,0.6,0.6,0.0,0.0,22.0,600.0,0.0,10.0,0,C16252,528.095171,1013.601058,173.598464
1.0,931.98,289.03,642.95,0.0,1.0,1.0,0.75,0.0,0.0,23.0,7500.0,0.416667,12.0,0,C11119,85.79793,875.423848,186.610054
0.909091,177.35,177.35,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,1.0,8000.0,0.0,11.0,1,C14416,5686.466725,1775.784106,1724.337874
1.0,30.0,30.0,0.0,1484.671104,0.083333,0.083333,0.0,0.416667,11.0,1.0,1500.0,0.083333,12.0,1,C12587,1115.208504,1839.908719,570.913732
0.9,1167.86,0.0,1167.86,3463.175221,0.8,0.0,0.7,0.6,15.0,13.0,8000.0,0.0,10.0,0,C13490,2640.820976,538.132963,641.479689
1.0,0.0,0.0,0.0,397.992799,0.0,0.0,0.0,0.083333,2.0,0.0,3500.0,0.0,12.0,1,C13829,784.959164,223.240044,279.341188
1.0,238.34,0.0,238.34,4809.11955,0.833333,0.0,0.833333,1.0,8.0,5.0,15000.0,0.0,6.0,0,C10471,9601.071318,1194.510762,1206.257247
